2011-07-31,5.0, ,14.0,5.0,69,0.0,0.0,25,4.9,30.06,0.0,29.35,79.0,90,68,5.0, ,17.0,156.0,69,0.0,0.0,23,4.5,30.04,0.0,29.41,82.0,91,73,14.48333333333333,14.48333333333333,41.995,-87.933,41.786,-87.752
2011-08-01,4.9, ,18.0,10.0,72,0.0,0.0,27,4.2,29.99,0.0,29.28,83.0,91,74,5.9,BR HZ,19.0,157.0,71,0.0,0.0,25,3.1,29.97,0.0,29.33,84.0,91,76,14.433333333333334,14.433333333333334,41.995,-87.933,41.786,-87.752
2011-08-02,9.1, ,19.0,11.0,73,0.0,0.43,21,8.3,29.77,0.0,29.04,84.0,93,74,8.5,TS TSRA HZ,19.0,157.0,73,0.0,0.28,20,8.0,29.75,0.0,29.1,84.0,93,74,14.400000000000002,14.400000000000002,41.995,-87.933,41.786,-87.752
2011-08-03,8.0, ,14.0,6.0,67,0.0,0.0,2,6.9,29.81,0.0,29.11,79.0,86,72,10.3,BR,15.0,153.0,66,0.0,0.0,1,9.6,29.78,0.0,29.16,80.0,87,73,14.366666666666665,14.366666666666665,41.995,-87.933,41.786,-87.752
2011-08-04,6.0, ,12.0,4.0,66,0.0,0.0,5,5.3,29.94,0.0,29.25,77.0,84,69,6.7, ,11.0,149.0,67,0.0,0.0,5,4.8,29.92,0.0,29.3,76.0,82,69,14.333333333333332,14.333333333333332,41.995,-87.933,41.786,-87.752
2011-08-05,5.5,RA,11.0,3.0,68,0.0,0.005,5,4.0,29.93,0.0,29.21,76.0,83,69,6.0, ,12.0,150.0,68,0.0,0.005,7,5.2,29.91,0.0,29.26,77.0,84,70,14.3,14.3,41.995,-87.933,41.786,-87.752
2011-08-06,4.0,RA BR,14.0,6.0,70,0.0,0.18,5,2.5,29.82,0.0,29.1,79.0,85,72,3.7,RA BR,14.0,152.0,70,0.0,0.69,3,1.3,29.8,0.0,29.15,79.0,85,73,14.26666666666667,14.26666666666667,41.995,-87.933,41.786,-87.752
2011-08-07,6.4,TSRA BR,12.0,4.0,69,0.0,0.75,27,4.6,29.75,0.0,29.03,77.0,86,68,5.6,RA BR HZ,14.0,152.0,69,0.0,0.49,26,3.6,29.73,0.0,29.09,79.0,87,70,14.216666666666667,14.216666666666667,41.995,-87.933,41.786,-87.752
2011-08-08,6.2,RA BR,9.0,1.0,67,0.0,0.63,4,4.0,29.72,0.0,29.0,74.0,80,68,5.8,TSRA RA BR,10.0,148.0,67,0.0,0.29,6,2.8,29.7,0.0,29.06,75.0,80,69,14.183333333333334,14.183333333333334,41.995,-87.933,41.786,-87.752
2011-08-09,11.1,BR,7.0,-1.0,61,0.0,0.0,28,10.8,29.67,0.0,28.97,72.0,80,64,11.6,BR,9.0,147.0,61,0.0,0.01,27,11.0,29.66,0.0,29.03,74.0,82,66,14.150000000000002,14.150000000000002,41.995,-87.933,41.786,-87.752
2011-08-10,8.7, ,4.0,-4.0,54,0.0,0.0,31,7.3,29.84,0.0,29.14,69.0,77,61,8.0, ,5.0,143.0,54,0.0,0.0,31,4.4,29.82,0.0,29.2,70.0,78,62,14.1,14.1,41.995,-87.933,41.786,-87.752
2011-08-11,3.0, ,4.0,-4.0,54,0.0,0.0,24,2.0,29.95,0.0,29.25,69.0,81,57,4.2, ,6.0,144.0,54,0.0,0.0,23,2.7,29.93,0.0,29.31,71.0,81,60,14.066666666666666,14.066666666666666,41.995,-87.933,41.786,-87.752
2011-08-12,8.5, ,6.0,-2.0,59,0.0,0.0,19,8.3,29.94,0.0,29.22,71.0,81,60,8.4, ,9.0,147.0,57,0.0,0.0,19,8.2,29.93,0.0,29.28,74.0,82,65,14.033333333333331,14.033333333333331,41.995,-87.933,41.786,-87.752
2011-08-13,6.7,RA,8.0,0.0,64,0.0,0.75,27,3.6,29.86,0.0,29.15,73.0,83,62,7.8,TS TSRA GR RA BR,10.0,148.0,63,0.0,0.93,24,5.3,29.84,0.0,29.2,75.0,84,66,13.983333333333334,13.983333333333334,41.995,-87.933,41.786,-87.752
2011-08-14,11.7,RA,4.0,-3.0,60,0.0,0.005,36,10.4,29.95,0.0,29.24,69.0,75,62,12.6,RA,4.0,141.0,60,0.0,0.01,35,11.7,29.93,0.0,29.29,69.0,75,62,13.950000000000001,13.950000000000001,41.995,-87.933,41.786,-87.752
2011-08-15,4.9, ,5.0,-2.0,55,0.0,0.0,2,2.4,29.98,0.0,29.28,70.0,82,57,5.2, ,5.0,142.0,55,0.0,0.0,5,2.7,29.96,0.0,29.33,70.0,80,59,13.916666666666664,13.916666666666664,41.995,-87.933,41.786,-87.752
2011-08-16,3.9, ,8.0,1.0,58,0.0,0.0,18,2.9,30.03,0.0,29.32,73.0,85,61,3.0, ,8.0,145.0,56,0.0,0.0,18,2.3,30.01,0.0,29.38,73.0,83,63,13.866666666666667,13.866666666666667,41.995,-87.933,41.786,-87.752
2011-08-17,6.0, ,8.0,1.0,63,0.0,0.0,22,5.6,30.02,0.0,29.31,73.0,83,62,6.2, ,9.0,146.0,61,0.0,0.0,21,6.0,30.01,0.0,29.36,74.0,83,65,13.833333333333336,13.833333333333336,41.995,-87.933,41.786,-87.752
2011-08-18,5.2, ,11.0,4.0,60,0.0,0.0,4,2.3,29.96,0.0,29.23,76.0,84,67,5.2,HZ,13.0,150.0,62,0.0,0.0,7,2.8,29.94,0.0,29.28,78.0,85,71,13.783333333333333,13.783333333333333,41.995,-87.933,41.786,-87.752
2011-08-19,5.2, ,11.0,5.0,63,0.0,0.0,14,3.3,29.89,0.0,29.18,76.0,87,64,5.8, ,12.0,148.0,62,0.0,0.0,13,4.7,29.87,0.0,29.23,77.0,86,67,13.75,13.75,41.995,-87.933,41.786,-87.752
2011-08-20,3.4,RA FG BR,8.0,2.0,67,0.0,1.11,21,1.3,29.92,0.0,29.22,73.0,80,66,4.9,TSRA RA BR,9.0,145.0,67,0.0,0.39,16,2.0,29.9,0.0,29.28,74.0,79,68,13.7,13.7,41.995,-87.933,41.786,-87.752
2011-08-21,8.5,RA,7.0,1.0,58,0.0,0.005,32,8.0,29.97,0.0,29.26,72.0,80,64,7.6,RA BR,9.0,145.0,58,0.0,0.01,32,7.0,29.95,0.0,29.32,74.0,81,66,13.666666666666668,13.666666666666668,41.995,-87.933,41.786,-87.752
2011-08-22,4.1, ,6.0,0.0,59,0.0,0.0,26,1.6,30.02,0.0,29.3,71.0,82,59,3.5, ,7.0,143.0,59,0.0,0.0,8,0.7,30.01,0.0,29.36,72.0,82,61,13.616666666666665,13.616666666666665,41.995,-87.933,41.786,-87.752
2011-08-23,9.8,TSRA BR,3.0,-3.0,63,0.0,0.65,20,9.1,29.86,0.0,29.1,68.0,73,62,9.5,TSRA RA BR,5.0,141.0,62,0.0,0.4,20,8.4,29.86,0.0,29.18,70.0,74,66,13.566666666666666,13.566666666666666,41.995,-87.933,41.786,-87.752
2011-08-24,10.7,BR,16.0,10.0,65,0.0,0.0,27,8.2,29.7,0.0,28.99,81.0,92,69,11.0, ,16.0,152.0,65,0.0,0.0,25,8.1,29.68,0.0,29.05,81.0,91,70,13.516666666666667,13.516666666666667,41.995,-87.933,41.786,-87.752
2011-08-25,7.3, ,9.0,4.0,59,0.0,0.0,36,4.1,29.95,0.0,29.26,74.0,83,64,7.0, ,8.0,143.0,59,0.0,0.0,2,3.1,29.93,0.0,29.33,73.0,80,65,13.48333333333333,13.48333333333333,41.995,-87.933,41.786,-87.752
2011-08-26,3.3, ,6.0,1.0,58,0.0,0.0,26,1.9,29.98,0.0,29.26,71.0,83,59,3.4, ,7.0,142.0,58,0.0,0.0,20,1.2,29.97,0.0,29.32,72.0,83,61,13.433333333333334,13.433333333333334,41.995,-87.933,41.786,-87.752
2011-08-27,9.2, ,8.0,3.0,62,0.0,0.0,2,8.2,29.93,0.0,29.21,73.0,81,64,9.3, ,10.0,145.0,61,0.0,0.0,1,8.1,29.91,0.0,29.26,75.0,83,67,13.383333333333333,13.383333333333333,41.995,-87.933,41.786,-87.752
2011-08-28,7.9, ,4.0,-1.0,57,0.0,0.0,2,7.0,29.93,0.0,29.22,69.0,77,61,9.2, ,4.0,139.0,55,0.0,0.0,1,8.5,29.91,0.0,29.26,69.0,77,61,13.35,13.35,41.995,-87.933,41.786,-87.752
2011-08-29,3.5, ,4.0,-1.0,56,0.0,0.0,2,1.4,30.01,0.0,29.31,69.0,79,59,4.2, ,5.0,140.0,57,0.0,0.0,6,1.1,30.0,0.0,29.36,70.0,78,61,13.3,13.3,41.995,-87.933,41.786,-87.752
2011-08-30,6.3,RA,4.0,-1.0,56,0.0,0.04,15,5.3,30.03,0.0,29.33,69.0,76,61,6.8,RA,7.0,142.0,54,0.0,0.02,15,5.9,30.02,0.0,29.38,72.0,79,64,13.266666666666666,13.266666666666666,41.995,-87.933,41.786,-87.752
2011-08-31,8.3,RA,11.0,7.0,64,0.0,0.005,17,5.4,29.95,0.0,29.23,76.0,87,65,7.4, ,12.0,146.0,64,0.0,0.05,17,5.4,29.94,0.0,29.29,77.0,88,65,13.216666666666669,13.216666666666669,41.995,-87.933,41.786,-87.752
2011-09-01,5.9, ,17.0,14.0,71,0.0,0.0,21,5.2,29.91,0.0,29.2,82.0,93,71,6.3, ,19.0,152.0,70,0.0,0.0,21,5.8,29.89,0.0,29.26,84.0,94,74,13.166666666666666,13.166666666666666,41.995,-87.933,41.786,-87.752
2011-09-02,7.4,HZ,19.0,16.0,69,0.0,0.0,22,4.9,29.89,0.0,29.18,84.0,92,76,6.6, ,22.0,155.0,69,0.0,0.005,20,4.0,29.87,0.0,29.24,87.0,94,79,13.133333333333333,13.133333333333333,41.995,-87.933,41.786,-87.752
2011-09-03,6.2,RA BR HZ,14.0,11.0,67,0.0,0.02,29,2.5,29.87,0.0,29.16,79.0,89,69,5.7, ,14.0,147.0,68,0.0,0.15,20,1.2,29.85,0.0,29.21,79.0,87,71,13.083333333333332,13.083333333333332,41.995,-87.933,41.786,-87.752
2011-09-04,11.5, ,1.0,-2.0,54,0.0,0.0,32,10.5,29.94,0.0,29.24,66.0,73,58,11.5,RA,2.0,135.0,55,0.0,0.005,32,10.7,29.92,0.0,29.29,67.0,74,60,13.033333333333335,13.033333333333335,41.995,-87.933,41.786,-87.752
2011-09-05,14.8, ,0.0,-8.0,45,6.0,0.0,1,14.2,30.1,0.0,29.39,59.0,65,52,16.6, ,0.0,127.0,46,5.0,0.005,36,15.9,30.07,0.0,29.43,60.0,67,53,13.000000000000002,13.000000000000002,41.995,-87.933,41.786,-87.752
2011-09-06,10.1, ,0.0,-8.0,46,6.0,0.0,3,9.5,30.16,0.0,29.44,59.0,66,51,14.3, ,0.0,129.0,47,3.0,0.0,4,13.8,30.14,0.0,29.49,62.0,66,57,12.95,12.95,41.995,-87.933,41.786,-87.752
2011-09-07,10.8, ,0.0,-6.0,47,4.0,0.0,1,10.2,30.16,0.0,29.42,61.0,70,52,13.3, ,0.0,131.0,47,1.0,0.0,2,12.4,30.13,0.0,29.47,64.0,70,58,12.900000000000002,12.900000000000002,41.995,-87.933,41.786,-87.752
2011-09-08,13.4,RA,1.0,0.0,53,0.0,0.005,2,13.0,30.060000000000002,0.0,29.34,66.0,75,57,15.2,RA DZ BR,3.0,134.0,54,0.0,0.06,2,14.9,30.03,0.0,29.36,68.0,74,62,12.85,12.85,41.995,-87.933,41.786,-87.752
2011-09-09,8.3,RA,1.0,0.0,60,0.0,0.02,4,8.2,29.96,0.0,29.23,66.0,72,60,8.4,RA BR,3.0,134.0,61,0.0,0.11,4,7.9,29.94,0.0,29.28,68.0,72,64,12.816666666666666,12.816666666666666,41.995,-87.933,41.786,-87.752
2011-09-10,3.1,BR,2.0,1.0,59,0.0,0.0,14,0.9,30.0,0.0,29.29,67.0,78,56,2.0,FG+ BR,2.0,133.0,60,0.0,0.01,14,0.9,29.99,0.0,29.34,67.0,76,58,12.766666666666666,12.766666666666666,41.995,-87.933,41.786,-87.752
2011-09-11,5.5,BR,5.0,5.0,59,0.0,0.0,27,5.1,29.99,0.0,29.27,70.0,83,57,4.7,BR,7.0,137.0,59,0.0,0.0,25,4.3,29.98,0.0,29.33,72.0,83,60,12.716666666666669,12.716666666666669,41.995,-87.933,41.786,-87.752
2011-09-12,10.9, ,10.0,10.0,59,0.0,0.0,23,10.5,29.91,0.0,29.18,75.0,86,64,9.3, ,10.0,140.0,59,0.0,0.0,23,9.2,29.9,0.0,29.24,75.0,86,64,12.683333333333332,12.683333333333332,41.995,-87.933,41.786,-87.752
2011-09-13,8.7,BR HZ FU,0.0,0.0,54,0.0,0.0,31,4.9,29.9,0.0,29.2,65.0,73,56,7.8,HZ FU,2.0,132.0,55,0.0,0.0,31,3.4,29.89,0.0,29.26,67.0,76,58,12.633333333333333,12.633333333333333,41.995,-87.933,41.786,-87.752
2011-09-14,7.3,RA BR HZ FU,0.0,-11.0,43,12.0,0.08,34,6.3,30.09,0.0,29.39,53.0,58,47,8.4,RA BR HZ FU,0.0,118.0,45,11.0,0.005,32,6.0,30.105,0.0,29.47,54.0,60,48,12.583333333333332,12.583333333333332,41.995,-87.933,41.786,-87.752
2011-09-15,8.5, ,0.0,-13.0,35,14.0,0.0,1,7.4,30.33,0.0,29.61,51.0,59,42,9.0, ,0.0,116.0,36,13.0,0.0,36,7.2,30.32,0.0,29.67,52.0,60,44,12.533333333333335,12.533333333333335,41.995,-87.933,41.786,-87.752
2011-09-16,3.3, ,0.0,-12.0,40,13.0,0.0,8,1.4,30.33,0.0,29.59,52.0,58,46,3.7, ,0.0,118.0,38,11.0,0.0,13,2.6,30.33,0.0,29.65,54.0,59,48,12.466666666666667,12.466666666666667,41.995,-87.933,41.786,-87.752
2011-09-17,8.9, ,0.0,-5.0,45,6.0,0.0,11,7.7,30.27,0.0,29.53,59.0,68,50,9.6, ,0.0,125.0,44,4.0,0.0,11,8.7,30.27,0.0,29.59,61.0,69,52,12.416666666666664,12.416666666666664,41.995,-87.933,41.786,-87.752
2011-09-18,9.5,RA DZ BR,0.0,-4.0,55,5.0,0.43,15,8.9,30.11,0.0,29.34,60.0,65,55,8.0,RA DZ BR,0.0,125.0,54,4.0,0.34,14,7.4,30.11,0.0,29.41,61.0,66,56,12.350000000000001,12.350000000000001,41.995,-87.933,41.786,-87.752
2011-09-19,5.8,RA BR,0.0,-1.0,58,3.0,0.24,29,4.1,29.96,0.0,29.24,62.0,69,54,5.8,RA BR,0.0,125.0,58,3.0,0.41,26,3.8,29.96,0.0,29.3,62.0,68,56,12.316666666666668,12.316666666666668,41.995,-87.933,41.786,-87.752
2011-09-20,7.3,MIFG BCFG BR,0.0,0.0,54,3.0,0.0,18,7.3,29.955,0.0,29.26,62.0,74,49,6.1,FG+ BCFG BR,0.0,126.0,54,1.0,0.01,17,5.8,29.99,0.0,29.33,64.0,75,53,12.266666666666666,12.266666666666666,41.995,-87.933,41.786,-87.752
2011-09-21,11.0,RA,0.0,2.0,49,1.0,0.005,25,10.2,29.95,0.0,29.23,64.0,71,56,10.3, ,0.0,127.0,49,0.0,0.005,24,9.4,29.94,0.0,29.29,65.0,72,57,12.216666666666669,12.216666666666669,41.995,-87.933,41.786,-87.752
2011-09-22,6.9, ,0.0,-4.0,47,7.0,0.0,27,4.6,30.08,0.0,29.36,58.0,64,51,7.2, ,0.0,120.0,47,7.0,0.0,25,6.5,30.08,0.0,29.42,58.0,63,53,12.166666666666666,12.166666666666666,41.995,-87.933,41.786,-87.752
2011-09-23,7.0, ,0.0,-6.0,44,10.0,0.0,36,5.9,30.06,0.0,29.33,55.0,62,48,6.4,RA,0.0,116.0,46,10.0,0.02,36,4.1,30.05,0.0,29.38,55.0,62,48,12.133333333333333,12.133333333333333,41.995,-87.933,41.786,-87.752
2011-09-24,4.6,RA BR,0.0,-4.0,49,8.0,0.14,3,3.6,29.99,0.0,29.26,57.0,62,51,5.3,RA BR,0.0,118.0,48,8.0,0.07,4,2.9,29.98,0.0,29.31,57.0,63,51,12.083333333333332,12.083333333333332,41.995,-87.933,41.786,-87.752
2011-09-25,5.5,RA,0.0,-3.0,53,7.0,0.08,14,4.1,29.87,0.0,29.13,58.0,64,51,5.8,RA BR,0.0,120.0,53,6.0,0.23,13,4.7,29.87,0.0,29.18,59.0,65,53,12.033333333333335,12.033333333333335,41.995,-87.933,41.786,-87.752
2011-09-26,15.4,RA BR,0.0,-3.0,51,8.0,1.21,18,8.8,29.65,0.0,28.92,57.0,60,53,12.4,RA BR,0.0,118.0,50,7.0,0.9,19,8.1,29.65,0.0,28.98,58.0,63,53,11.983333333333333,11.983333333333333,41.995,-87.933,41.786,-87.752
2011-09-27,8.3,RA BR,0.0,-1.0,53,6.0,0.31,6,4.3,29.71,0.0,29.0,59.0,63,54,7.1,RA BR,0.0,119.0,53,6.0,0.25,5,2.4,29.7,0.0,29.05,59.0,63,54,11.95,11.95,41.995,-87.933,41.786,-87.752
2011-09-28,7.0,RA BR,0.0,-1.0,54,7.0,0.77,32,6.5,29.78,0.0,29.07,58.0,63,53,6.7,RA BR,0.0,118.0,54,6.0,0.15,32,5.7,29.77,0.0,29.12,59.0,64,53,11.899999999999999,11.899999999999999,41.995,-87.933,41.786,-87.752
2011-09-29,13.5,RA BR,0.0,-1.0,51,7.0,0.06,28,11.7,29.7,0.0,28.98,58.0,66,49,12.7,RA DZ BR,0.0,118.0,50,6.0,0.09,27,11.2,29.7,0.0,29.03,59.0,66,51,11.850000000000001,11.850000000000001,41.995,-87.933,41.786,-87.752
2011-09-30,15.0,RA,0.0,-8.0,41,14.0,0.09,34,14.6,30.01,0.0,29.32,51.0,57,45,16.3,RA,0.0,112.0,42,12.0,0.17,34,15.4,30.0,0.0,29.37,53.0,58,47,11.799999999999999,11.799999999999999,41.995,-87.933,41.786,-87.752
2011-10-01,10.3, ,0.0,-9.0,40,16.0,0.005,36,9.6,30.26,0.0,29.53,49.0,56,42,11.2, ,0.0,108.0,40,15.0,0.005,35,10.7,30.26,0.0,29.59,50.0,56,44,11.766666666666666,11.766666666666666,41.995,-87.933,41.786,-87.752
2011-10-02,5.4, ,0.0,-4.0,38,11.0,0.0,32,4.7,30.22,0.0,29.47,54.0,66,41,4.6, ,0.0,111.0,39,12.0,0.0,32,4.1,30.22,0.0,29.54,53.0,65,41,11.716666666666669,11.716666666666669,41.995,-87.933,41.786,-87.752
2011-10-03,5.0, ,0.0,0.0,45,8.0,0.0,3,3.4,30.21,0.0,29.48,57.0,69,44,4.1, ,0.0,115.0,44,7.0,0.0,2,3.6,30.2,0.0,29.54,58.0,70,45,11.666666666666668,11.666666666666668,41.995,-87.933,41.786,-87.752
2011-10-04,2.3, ,0.0,3.0,47,5.0,0.0,16,1.1,30.25,0.0,29.52,60.0,76,43,1.7, ,0.0,117.0,47,5.0,0.0,15,0.7,30.25,0.0,29.58,60.0,74,46,11.616666666666667,11.616666666666667,41.995,-87.933,41.786,-87.752
2011-10-05,3.2, ,0.0,8.0,48,0.0,0.0,18,1.9,30.22,0.0,29.49,65.0,80,49,2.9, ,1.0,123.0,47,0.0,0.0,17,1.3,30.21,0.0,29.55,66.0,80,52,11.566666666666666,11.566666666666666,41.995,-87.933,41.786,-87.752
2011-10-06,4.6, ,1.0,10.0,51,0.0,0.0,15,3.8,30.23,0.0,29.5,66.0,81,50,4.6, ,4.0,125.0,50,0.0,0.0,15,3.9,30.22,0.0,29.57,69.0,81,56,11.516666666666667,11.516666666666667,41.995,-87.933,41.786,-87.752
2011-10-07,7.7, ,4.0,13.0,53,0.0,0.0,18,7.5,30.25,0.0,29.52,69.0,84,54,6.8, ,7.0,128.0,51,0.0,0.0,17,6.4,30.24,0.0,29.59,72.0,84,59,11.48333333333333,11.48333333333333,41.995,-87.933,41.786,-87.752
2011-10-08,7.6, ,3.0,12.0,54,0.0,0.0,19,7.2,30.27,0.0,29.56,68.0,82,54,6.9, ,7.0,128.0,53,0.0,0.0,19,6.3,30.27,0.0,29.62,72.0,82,61,11.433333333333334,11.433333333333334,41.995,-87.933,41.786,-87.752
2011-10-09,3.8, ,1.0,11.0,51,0.0,0.0,9,2.8,30.29,0.0,29.55,66.0,80,52,3.8, ,3.0,123.0,51,0.0,0.0,10,3.1,30.28,0.0,29.62,68.0,80,56,11.383333333333333,11.383333333333333,41.995,-87.933,41.786,-87.752
2011-10-10,6.0, ,0.0,10.0,51,0.0,0.0,16,5.2,30.13,0.0,29.39,65.0,76,54,6.4, ,3.0,123.0,49,0.0,0.0,16,5.9,30.12,0.0,29.45,68.0,77,58,11.35,11.35,41.995,-87.933,41.786,-87.752
2011-10-11,4.9, ,3.0,14.0,54,0.0,0.0,15,4.1,29.97,0.0,29.23,68.0,79,57,4.6, ,3.0,122.0,52,0.0,0.0,13,3.8,29.97,0.0,29.29,68.0,78,58,11.3,11.3,41.995,-87.933,41.786,-87.752
2011-10-12,8.1, ,2.0,13.0,52,0.0,0.0,14,7.0,29.77,0.0,29.03,67.0,78,55,6.8, ,2.0,121.0,51,0.0,0.0,14,6.0,29.76,0.0,29.08,67.0,77,57,11.25,11.25,41.995,-87.933,41.786,-87.752
2011-10-13,7.0,RA BR,0.0,6.0,55,6.0,0.28,26,4.3,29.54,0.0,28.81,59.0,66,52,6.0,RA BR,0.0,111.0,55,7.0,0.49,24,2.8,29.53,0.0,28.87,58.0,64,52,11.200000000000001,11.200000000000001,41.995,-87.933,41.786,-87.752
2011-10-14,15.6, ,0.0,2.0,41,10.0,0.0,28,15.4,29.6,0.0,28.9,55.0,62,48,15.3, ,0.0,108.0,41,10.0,0.0,27,15.1,29.61,0.0,28.97,55.0,61,49,11.149999999999999,11.149999999999999,41.995,-87.933,41.786,-87.752
2011-10-15,15.3, ,0.0,2.0,36,10.0,0.0,27,14.8,29.8,0.0,29.1,55.0,62,47,15.1, ,0.0,107.0,36,11.0,0.0,26,14.9,29.81,0.0,29.18,54.0,61,47,11.116666666666667,11.116666666666667,41.995,-87.933,41.786,-87.752
2011-10-16,8.5,RA,0.0,3.0,39,10.0,0.17,28,7.4,29.81,0.0,29.08,55.0,62,48,8.1,RA,0.0,105.0,39,12.0,0.12,26,6.7,29.81,0.0,29.15,53.0,60,46,11.066666666666666,11.066666666666666,41.995,-87.933,41.786,-87.752
2011-10-17,10.4, ,0.0,-2.0,33,15.0,0.0,26,10.2,29.85,0.0,29.11,50.0,59,41,11.3, ,0.0,101.0,33,16.0,0.0,25,11.2,29.86,0.0,29.18,49.0,57,40,11.016666666666667,11.016666666666667,41.995,-87.933,41.786,-87.752
2011-10-18,8.5,RA,0.0,-3.0,37,17.0,0.06,1,6.4,29.83,0.0,29.09,48.0,54,41,7.2,RA DZ BR,0.0,98.0,38,18.0,0.02,36,5.3,29.83,0.0,29.15,47.0,54,40,10.983333333333334,10.983333333333334,41.995,-87.933,41.786,-87.752
2011-10-19,18.0,RA BR,0.0,-4.0,40,18.0,0.85,36,17.1,29.69,0.0,28.93,47.0,49,44,19.9,RA BR,0.0,98.0,41,18.0,0.84,1,19.6,29.67,0.0,28.97,47.0,49,44,10.933333333333334,10.933333333333334,41.995,-87.933,41.786,-87.752
2011-10-20,16.1,RA,0.0,-5.0,37,20.0,0.08,32,15.8,29.69,0.0,29.0,45.0,47,43,14.9,RA,0.0,94.0,38,21.0,0.07,31,14.4,29.69,0.0,29.05,44.0,46,42,10.883333333333333,10.883333333333333,41.995,-87.933,41.786,-87.752
2011-10-21,5.4, ,0.0,-3.0,34,18.0,0.0,29,4.6,30.03,0.0,29.32,47.0,55,38,5.7, ,0.0,96.0,34,19.0,0.0,28,4.3,30.04,0.0,29.39,46.0,54,37,10.833333333333332,10.833333333333332,41.995,-87.933,41.786,-87.752
2011-10-22,3.7, ,0.0,0.0,37,15.0,0.0,23,3.2,30.02,0.0,29.28,50.0,66,34,3.9, ,0.0,102.0,37,13.0,0.0,21,3.7,30.03,0.0,29.35,52.0,66,38,10.8,10.8,41.995,-87.933,41.786,-87.752
2011-10-23,6.9,TSRA RA BR,0.0,4.0,41,12.0,0.2,22,6.1,29.93,0.0,29.19,53.0,68,38,6.9,TSRA RA,0.0,103.0,42,11.0,0.22,23,5.9,29.94,0.0,29.25,54.0,67,41,10.749999999999998,10.749999999999998,41.995,-87.933,41.786,-87.752
2011-10-24,7.3, ,0.0,5.0,39,11.0,0.0,28,5.7,30.05,0.0,29.34,54.0,63,45,7.1,RA,0.0,103.0,39,11.0,0.06,27,5.0,30.05,0.0,29.41,54.0,63,45,10.716666666666665,10.716666666666665,41.995,-87.933,41.786,-87.752
2011-10-25,11.9,RA,0.0,12.0,46,5.0,0.02,19,7.6,29.86,0.0,29.11,60.0,74,45,10.8,TS TSRA BR,0.0,110.0,45,3.0,0.13,19,9.0,29.87,0.0,29.19,62.0,74,49,10.666666666666668,10.666666666666668,41.995,-87.933,41.786,-87.752
2011-10-26,12.6, ,0.0,2.0,42,15.0,0.0,36,12.4,29.91,0.0,29.19,50.0,53,47,14.2,BR,0.0,99.0,42,14.0,0.0,36,13.9,29.9,0.0,29.24,51.0,54,47,10.616666666666665,10.616666666666665,41.995,-87.933,41.786,-87.752
2011-10-27,5.8,RA,0.0,-2.0,37,19.0,0.12,35,3.6,30.04,0.0,29.34,46.0,53,39,6.9,RA BR,0.0,93.0,38,20.0,0.16,1,3.5,30.05,0.0,29.4,45.0,51,38,10.583333333333332,10.583333333333332,41.995,-87.933,41.786,-87.752
2011-10-28,5.6, ,0.0,-2.0,33,20.0,0.03,22,4.9,30.1,0.0,29.36,45.0,55,35,5.7, ,0.0,92.0,32,20.0,0.0,21,5.2,30.12,0.0,29.43,45.0,54,36,10.533333333333335,10.533333333333335,41.995,-87.933,41.786,-87.752
2011-10-29,5.2, ,0.0,-2.0,30,20.0,0.0,28,4.6,30.07,0.0,29.34,45.0,55,34,4.8, ,0.0,92.0,29,20.0,0.0,26,3.8,30.08,0.0,29.4,45.0,54,36,10.5,10.5,41.995,-87.933,41.786,-87.752
2011-10-30,11.1,RA BR,0.0,-1.0,36,20.0,0.17,19,10.6,30.02,0.0,29.27,45.0,57,33,11.2,RA,0.0,93.0,34,18.0,0.11,19,10.6,30.03,0.0,29.34,47.0,57,37,10.45,10.45,41.995,-87.933,41.786,-87.752
2011-10-31,4.8,BR,0.0,-1.0,36,20.0,0.0,25,3.9,30.06,0.0,29.34,45.0,53,36,5.1,BR,0.0,92.0,35,19.0,0.0,24,4.4,30.08,0.0,29.41,46.0,53,39,10.400000000000002,10.400000000000002,41.995,-87.933,41.786,-87.752
2012-05-01,7.7,RA BR HZ,0.0,4.0,52,8.0,0.09,12,6.2,29.92,0.0,29.18,57.0,65,49,6.3,RA BR HZ,0.0,111.0,53,7.0,0.32,12,5.5,29.92,0.0,29.24,58.0,64,52,14.016666666666666,14.016666666666666,41.995,-87.933,41.786,-87.752
2012-05-02,10.1,FG+ BR,4.0,15.0,60,0.0,0.0,21,8.1,29.84,0.0,29.12,69.0,80,58,9.6,BR,4.0,123.0,60,0.0,0.005,20,7.5,29.83,0.0,29.19,69.0,78,60,14.049999999999999,14.049999999999999,41.995,-87.933,41.786,-87.752
2012-05-03,12.0,TS TSRA,11.0,22.0,65,0.0,1.34,21,10.8,29.86,0.05,29.16,76.0,86,66,13.3,TSRA RA BR VCTS,13.0,132.0,64,0.0,0.07,21,12.8,29.86,0.05,29.23,78.0,86,69,14.083333333333336,14.083333333333336,41.995,-87.933,41.786,-87.752
2012-05-04,9.2,TSRA BR HZ,0.0,10.0,55,1.0,0.28,5,5.2,29.94,0.0,29.23,64.0,73,55,10.0,TSRA BR HZ,0.0,116.0,55,3.0,0.28,2,6.8,29.93,0.0,29.28,62.0,72,51,14.133333333333333,14.133333333333333,41.995,-87.933,41.786,-87.752
